account_id,district_id,frequency,Date,Account_type,,
3775,19,Monthly Issuance,1993-10-23,Salary account,,
3776,1,Monthly Issuance,1993-10-23,Salary account,,
3777,70,Monthly Issuance,1993-10-23,NRI account,,
3778,52,Monthly Issuance,1993-10-22,Savings account,,
3779,74,Monthly Issuance,1993-10-22,Salary account,,
3780,44,Monthly Issuance,1993-10-22,Salary account,,
3781,31,Monthly Issuance,1993-10-21,Salary account,,
3782,9,Weekly Issuance,1993-10-21,NRI account,,
3783,40,Monthly Issuance,1993-10-20,Savings account,,
3784,25,Monthly Issuance,1993-10-20,Savings account,,
3785,10,Monthly Issuance,1993-10-20,NRI account,,
3786,21,Monthly Issuance,1993-10-20,NRI account,,
3787,70,Monthly Issuance,1993-10-19,Salary account,,
3788,70,Monthly Issuance,1993-10-18,Savings account,,
3789,6,Monthly Issuance,1993-10-17,Savings account,,
3790,1,Weekly Issuance,1993-10-17,Salary account,,
3791,1,Weekly Issuance,1993-10-17,Salary account,,
3792,10,Monthly Issuance,1993-10-17,Salary account,,
3793,5,Monthly Issuance,1993-10-16,Salary account,,
3794,20,Monthly Issuance,1993-10-16,Salary account,,
3795,36,Monthly Issuance,1993-10-15,NRI account,,
3796,53,Monthly Issuance,1993-10-14,Savings account,,
3797,64,Monthly Issuance,1993-10-14,Savings account,,
3798,15,Monthly Issuance,1993-10-12,Salary account,,
3799,74,Monthly Issuance,1993-10-11,NRI account,,
3800,30,Monthly Issuance,1993-10-11,Salary account,,
3801,1,Monthly Issuance,1993-10-11,NRI account,,
3802,44,Monthly Issuance,1993-10-10,Savings account,,
3803,61,Monthly Issuance,1993-10-10,Salary account,,
3804,7,Monthly Issuance,1993-10-10,Savings account,,
3805,9,Monthly Issuance,1993-10-10,Savings account,,
3806,36,Monthly Issuance,1993-10-09,NRI account,,
3807,53,Monthly Issuance,1993-10-09,NRI account,,
3808,38,Monthly Issuance,1993-10-09,Savings account,,
3809,1,Monthly Issuance,1993-10-08,NRI account,,
3810,43,Monthly Issuance,1993-10-08,Savings account,,
3811,1,Monthly Issuance,1993-10-08,NRI account,,
3812,72,Monthly Issuance,1993-10-08,NRI account,,
3813,1,Monthly Issuance,1993-10-08,NRI account,,
3814,74,Monthly Issuance,1993-10-08,Savings account,,
3815,1,Monthly Issuance,1993-10-08,Savings account,,
3816,25,Monthly Issuance,1993-10-08,Savings account,,
3817,70,Monthly Issuance,1993-10-08,NRI account,,
3818,74,Monthly Issuance,1993-10-08,NRI account,,
3819,69,Monthly Issuance,1993-10-08,Salary account,,
3820,1,Monthly Issuance,1993-10-08,Salary account,,
3821,18,Monthly Issuance,1993-10-06,Savings account,,
3822,8,Monthly Issuance,1993-10-06,NRI account,,
3823,74,Monthly Issuance,1993-10-05,Salary account,,
3824,41,Monthly Issuance,1993-10-05,Salary account,,
3825,7,Monthly Issuance,1993-10-05,Savings account,,
3826,34,Monthly Issuance,1993-10-05,Salary account,,
3827,1,Monthly Issuance,1993-10-05,NRI account,,
3828,44,Monthly Issuance,1993-10-03,Salary account,,
3830,56,Monthly Issuance,1993-10-03,NRI account,,
3832,45,Monthly Issuance,1993-10-03,Savings account,,
3833,77,Monthly Issuance,1993-10-02,NRI account,,
3834,54,Monthly Issuance,1993-10-02,NRI account,,
3835,50,Monthly Issuance,1993-09-29,Salary account,,
3836,68,Monthly Issuance,1993-09-29,Salary account,,
3837,48,Issuance After a Transaction ,1993-09-28,Salary account,,
3838,3,Monthly Issuance,1993-09-28,NRI account,,
3839,1,Monthly Issuance,1993-09-27,NRI account,,
3840,76,Monthly Issuance,1993-09-27,Salary account,,
3841,8,Monthly Issuance,1993-09-26,Salary account,,
3842,1,Monthly Issuance,1993-09-26,NRI account,,
3843,62,Monthly Issuance,1993-09-25,Salary account,,
3844,67,Monthly Issuance,1993-09-25,NRI account,,
3845,48,Monthly Issuance,1993-09-25,Salary account,,
3846,61,Monthly Issuance,1993-09-24,Savings account,,
3847,33,Monthly Issuance,1993-09-24,NRI account,,
3848,20,Monthly Issuance,1993-09-24,Salary account,,
3849,75,Monthly Issuance,1993-09-23,NRI account,,
3850,8,Monthly Issuance,1993-09-23,Salary account,,
3851,1,Monthly Issuance,1993-09-22,NRI account,,
3852,20,Monthly Issuance,1993-09-22,NRI account,,
3854,8,Monthly Issuance,1993-09-22,Salary account,,
3855,33,Monthly Issuance,1993-09-22,NRI account,,
3856,45,Monthly Issuance,1993-09-22,Salary account,,
3857,54,Monthly Issuance,1993-09-22,Salary account,,
3858,2,Monthly Issuance,1993-09-21,NRI account,,
3859,53,Monthly Issuance,1993-09-21,NRI account,,
3860,4,Monthly Issuance,1993-09-20,NRI account,,
3861,2,Monthly Issuance,1993-09-19,Savings account,,
3862,1,Monthly Issuance,1993-09-19,Salary account,,
3863,15,Monthly Issuance,1993-09-19,Salary account,,
3864,33,Monthly Issuance,1993-09-19,Savings account,,
3865,50,Monthly Issuance,1993-09-18,Savings account,,
3866,60,Monthly Issuance,1993-09-18,NRI account,,
3867,1,Monthly Issuance,1993-09-18,Savings account,,
3868,43,Monthly Issuance,1993-09-17,NRI account,,
3869,72,Monthly Issuance,1993-09-17,Salary account,,
3870,38,Monthly Issuance,1993-09-17,NRI account,,
3871,26,Monthly Issuance,1993-09-17,Salary account,,
3872,25,Monthly Issuance,1993-09-16,NRI account,,
3874,51,Monthly Issuance,1993-09-16,Salary account,,
3875,44,Monthly Issuance,1993-09-16,NRI account,,
3876,69,Monthly Issuance,1993-09-16,NRI account,,
3877,59,Monthly Issuance,1993-09-16,Salary account,,
3878,23,Monthly Issuance,1993-09-16,Salary account,,
3880,3,Monthly Issuance,1993-09-15,NRI account,,
3881,21,Monthly Issuance,1993-09-15,Savings account,,
3882,10,Monthly Issuance,1993-09-15,NRI account,,
3883,72,Monthly Issuance,1993-09-15,Savings account,,
3884,1,Monthly Issuance,1993-09-15,Salary account,,
3885,51,Monthly Issuance,1993-09-15,Savings account,,
3886,1,Monthly Issuance,1993-09-15,NRI account,,
3887,62,Monthly Issuance,1993-09-14,Savings account,,
3888,39,Monthly Issuance,1993-09-14,Savings account,,
3889,16,Monthly Issuance,1993-09-14,Savings account,,
3890,50,Monthly Issuance,1993-09-14,NRI account,,
3891,1,Monthly Issuance,1993-09-14,Savings account,,
3892,43,Monthly Issuance,1993-09-13,NRI account,,
3893,42,Monthly Issuance,1993-09-13,NRI account,,
3894,52,Monthly Issuance,1993-09-13,NRI account,,
3895,27,Monthly Issuance,1993-09-13,Salary account,,
3896,45,Monthly Issuance,1993-09-13,NRI account,,
3897,13,Monthly Issuance,1993-09-13,Savings account,,
3898,70,Monthly Issuance,1993-09-12,NRI account,,
3899,22,Monthly Issuance,1993-09-12,NRI account,,
3901,12,Monthly Issuance,1993-09-12,NRI account,,
3902,1,Monthly Issuance,1993-09-12,Savings account,,
3903,58,Monthly Issuance,1993-09-11,NRI account,,
3904,18,Monthly Issuance,1993-09-10,NRI account,,
3905,54,Issuance After a Transaction ,1993-09-10,Salary account,,
3906,52,Monthly Issuance,1993-09-10,NRI account,,
3907,37,Monthly Issuance,1993-09-10,Salary account,,
3908,13,Monthly Issuance,1993-09-09,Savings account,,
3909,1,Monthly Issuance,1993-09-09,Savings account,,
3910,10,Monthly Issuance,1993-09-08,Savings account,,
3911,32,Monthly Issuance,1993-09-08,Salary account,,
3912,2,Monthly Issuance,1993-09-08,Salary account,,
3913,23,Monthly Issuance,1993-09-08,NRI account,,
3914,33,Monthly Issuance,1993-09-08,Salary account,,
3915,65,Monthly Issuance,1993-09-08,Savings account,,
3916,8,Monthly Issuance,1993-09-08,NRI account,,
3917,1,Monthly Issuance,1993-09-08,Salary account,,
3918,53,Monthly Issuance,1993-09-07,Savings account,,
3919,34,Monthly Issuance,1993-09-07,NRI account,,
3920,74,Monthly Issuance,1993-09-07,Savings account,,
3921,18,Monthly Issuance,1993-09-06,Salary account,,
3922,68,Monthly Issuance,1993-09-06,NRI account,,
3923,52,Monthly Issuance,1993-09-06,Savings account,,
3924,70,Monthly Issuance,1993-09-06,Salary account,,
3925,1,Monthly Issuance,1993-09-06,Salary account,,
3926,72,Monthly Issuance,1993-09-06,NRI account,,
3927,56,Monthly Issuance,1993-09-05,Salary account,,
3928,24,Monthly Issuance,1993-09-05,NRI account,,
3930,37,Monthly Issuance,1993-09-05,Salary account,,
3931,28,Monthly Issuance,1993-09-04,NRI account,,
3932,74,Monthly Issuance,1993-09-04,NRI account,,
3933,61,Monthly Issuance,1993-09-03,Savings account,,
3934,6,Monthly Issuance,1993-09-03,NRI account,,
3935,23,Monthly Issuance,1993-09-03,NRI account,,
3936,39,Monthly Issuance,1993-09-02,Salary account,,
3937,76,Monthly Issuance,1993-09-02,Savings account,,
3938,57,Monthly Issuance,1993-09-02,Savings account,,
3939,70,Monthly Issuance,1993-09-01,Salary account,,
3940,35,Weekly Issuance,1993-09-01,Salary account,,
3941,7,Monthly Issuance,1993-09-01,Salary account,,
3942,27,Weekly Issuance,1993-09-01,Savings account,,
3943,71,Monthly Issuance,1993-08-30,NRI account,,
3944,22,Monthly Issuance,1993-08-29,Salary account,,
3945,50,Monthly Issuance,1993-08-29,NRI account,,
3946,70,Monthly Issuance,1993-08-29,NRI account,,
3947,76,Monthly Issuance,1993-08-29,Savings account,,
3948,1,Monthly Issuance,1993-08-29,Salary account,,
3949,54,Monthly Issuance,1993-08-28,NRI account,,
3950,48,Monthly Issuance,1993-08-28,Salary account,,
3951,22,Monthly Issuance,1993-08-28,Savings account,,
3952,26,Monthly Issuance,1993-08-28,Savings account,,
3953,1,Monthly Issuance,1993-08-28,Savings account,,
3954,22,Monthly Issuance,1993-08-26,Salary account,,
3955,64,Monthly Issuance,1993-08-26,NRI account,,
3956,6,Monthly Issuance,1993-08-26,Salary account,,
3957,33,Weekly Issuance,1993-08-26,NRI account,,
3958,59,Monthly Issuance,1993-08-26,NRI account,,
3959,1,Weekly Issuance,1993-08-25,NRI account,,
3960,64,Monthly Issuance,1993-08-25,Salary account,,
3961,52,Monthly Issuance,1993-08-25,Savings account,,
3962,54,Monthly Issuance,1993-08-25,NRI account,,
3963,9,Monthly Issuance,1993-08-25,Salary account,,
3964,25,Monthly Issuance,1993-08-24,Salary account,,
3965,31,Monthly Issuance,1993-08-24,NRI account,,
3966,42,Monthly Issuance,1993-08-24,Salary account,,
3967,54,Monthly Issuance,1993-08-24,Salary account,,
3968,36,Monthly Issuance,1993-08-23,NRI account,,
3969,39,Monthly Issuance,1993-08-23,NRI account,,
3970,24,Monthly Issuance,1993-08-23,NRI account,,
3971,75,Monthly Issuance,1993-08-22,Salary account,,
3972,51,Monthly Issuance,1993-08-21,NRI account,,
3973,20,Monthly Issuance,1993-08-21,NRI account,,
3974,55,Monthly Issuance,1993-08-21,NRI account,,
3975,20,Monthly Issuance,1993-08-21,NRI account,,
3976,74,Monthly Issuance,1993-08-20,NRI account,,
3977,7,Monthly Issuance,1993-08-20,Salary account,,
3978,59,Monthly Issuance,1993-08-20,Savings account,,
3979,37,Monthly Issuance,1993-08-18,Savings account,,
3980,75,Monthly Issuance,1993-08-18,NRI account,,
3981,23,Monthly Issuance,1993-08-18,NRI account,,
3982,26,Monthly Issuance,1993-08-18,Savings account,,
3983,67,Monthly Issuance,1993-08-17,Salary account,,
3984,51,Monthly Issuance,1993-08-17,Savings account,,
3985,1,Monthly Issuance,1993-08-17,Salary account,,
3986,19,Monthly Issuance,1993-08-16,NRI account,,
3987,25,Monthly Issuance,1993-08-16,Salary account,,
3988,23,Monthly Issuance,1993-08-16,NRI account,,
3989,19,Monthly Issuance,1993-08-16,Salary account,,
3990,77,Monthly Issuance,1993-08-15,Savings account,,
3991,1,Monthly Issuance,1993-08-15,NRI account,,
3992,43,Monthly Issuance,1993-08-15,Savings account,,
3993,54,Monthly Issuance,1993-08-14,Salary account,,
3994,15,Monthly Issuance,1993-08-13,Salary account,,
3995,12,Monthly Issuance,1993-08-13,NRI account,,
3996,1,Monthly Issuance,1993-08-12,Savings account,,
3997,62,Monthly Issuance,1993-08-12,Savings account,,
3998,2,Monthly Issuance,1993-08-11,NRI account,,
3999,35,Monthly Issuance,1993-08-11,NRI account,,
4000,7,Monthly Issuance,1993-08-11,Savings account,,
4001,54,Monthly Issuance,1993-08-10,NRI account,,
4003,25,Monthly Issuance,1993-08-10,Salary account,,
4008,27,Monthly Issuance,1993-08-10,Savings account,,
4009,56,Monthly Issuance,1993-08-10,Savings account,,
4010,30,Monthly Issuance,1993-08-10,Salary account,,
4013,73,Issuance After a Transaction ,1993-08-09,NRI account,,
4014,56,Issuance After a Transaction ,1993-08-09,Salary account,,
4026,58,Monthly Issuance,1993-08-09,NRI account,,
4033,57,Monthly Issuance,1993-08-08,Salary account,,
4034,1,Monthly Issuance,1993-08-08,Savings account,,
4035,1,Monthly Issuance,1993-08-08,NRI account,,
4047,45,Weekly Issuance,1993-08-08,Savings account,,
4052,36,Weekly Issuance,1993-08-08,NRI account,,
4055,23,Monthly Issuance,1993-08-08,Savings account,,
4059,34,Monthly Issuance,1993-08-07,Salary account,,
4066,72,Monthly Issuance,1993-08-07,Savings account,,
4069,38,Monthly Issuance,1993-08-07,Salary account,,
4071,64,Monthly Issuance,1993-08-07,NRI account,,
4078,40,Monthly Issuance,1993-08-07,Salary account,,
4079,52,Monthly Issuance,1993-08-06,Savings account,,
4081,11,Monthly Issuance,1993-08-06,Salary account,,
4082,49,Monthly Issuance,1993-08-05,Savings account,,
4086,66,Monthly Issuance,1993-08-05,Salary account,,
4088,45,Monthly Issuance,1993-08-04,Savings account,,
4090,72,Monthly Issuance,1993-08-04,Savings account,,
4091,9,Monthly Issuance,1993-08-04,NRI account,,
4092,74,Monthly Issuance,1993-08-04,Savings account,,
4093,1,Monthly Issuance,1993-08-04,NRI account,,
4099,54,Monthly Issuance,1993-08-04,NRI account,,
4102,60,Monthly Issuance,1993-08-04,NRI account,,
4103,38,Monthly Issuance,1993-08-03,Salary account,,
4105,58,Monthly Issuance,1993-08-03,Salary account,,
4109,54,Monthly Issuance,1993-08-03,Salary account,,
4116,6,Monthly Issuance,1993-08-03,NRI account,,
4119,77,Monthly Issuance,1993-08-03,NRI account,,
4121,54,Monthly Issuance,1993-08-03,Salary account,,
4127,50,Monthly Issuance,1993-08-03,Savings account,,
4128,64,Monthly Issuance,1993-08-03,Savings account,,
4130,70,Monthly Issuance,1993-08-02,NRI account,,
4131,5,Monthly Issuance,1993-08-01,Savings account,,
4132,36,Monthly Issuance,1993-08-01,Savings account,,
4134,7,Monthly Issuance,1993-08-01,Savings account,,
4140,28,Monthly Issuance,1993-08-01,NRI account,,
4143,55,Monthly Issuance,1993-08-01,Salary account,,
4144,1,Monthly Issuance,1993-07-30,Salary account,,
4150,65,Monthly Issuance,1993-07-30,Salary account,,
4156,42,Monthly Issuance,1993-07-30,Savings account,,
4158,27,Monthly Issuance,1993-07-29,Salary account,,
4159,74,Monthly Issuance,1993-07-29,Savings account,,
4161,1,Monthly Issuance,1993-07-29,NRI account,,
4171,28,Monthly Issuance,1993-07-28,Savings account,,
4173,1,Monthly Issuance,1993-07-28,NRI account,,
4186,1,Monthly Issuance,1993-07-28,Salary account,,
4190,62,Monthly Issuance,1993-07-28,NRI account,,
4195,67,Monthly Issuance,1993-07-27,Savings account,,
4204,21,Monthly Issuance,1993-07-27,Savings account,,
4208,1,Monthly Issuance,1993-07-27,Savings account,,
4214,1,Monthly Issuance,1993-07-27,Salary account,,
4225,55,Monthly Issuance,1993-07-27,Salary account,,
4237,18,Monthly Issuance,1993-07-27,NRI account,,
4240,50,Monthly Issuance,1993-07-27,Salary account,,
4245,52,Monthly Issuance,1993-07-26,NRI account,,
4253,43,Monthly Issuance,1993-07-26,Salary account,,
4254,70,Monthly Issuance,1993-07-26,Salary account,,
4255,70,Weekly Issuance,1993-07-25,NRI account,,
4258,51,Monthly Issuance,1993-07-25,NRI account,,
4259,66,Monthly Issuance,1993-07-25,NRI account,,
4260,56,Monthly Issuance,1993-07-25,Salary account,,
4263,5,Monthly Issuance,1993-07-24,Savings account,,
4264,28,Monthly Issuance,1993-07-24,Savings account,,
4266,54,Monthly Issuance,1993-07-24,Salary account,,
4268,77,Monthly Issuance,1993-07-23,Savings account,,
4269,26,Monthly Issuance,1993-07-23,NRI account,,
4273,15,Monthly Issuance,1993-07-23,Savings account,,
4276,43,Monthly Issuance,1993-07-22,Savings account,,
4283,39,Monthly Issuance,1993-07-22,Savings account,,
4286,43,Monthly Issuance,1993-07-21,Savings account,,
4287,1,Monthly Issuance,1993-07-21,NRI account,,
4293,64,Issuance After a Transaction ,1993-07-21,NRI account,,
4296,63,Monthly Issuance,1993-07-21,Savings account,,
4301,1,Monthly Issuance,1993-07-21,Savings account,,
4309,74,Weekly Issuance,1993-07-20,NRI account,,
4318,33,Weekly Issuance,1993-07-20,NRI account,,
4320,61,Monthly Issuance,1993-07-19,Savings account,,
4321,47,Monthly Issuance,1993-07-17,Salary account,,
4328,72,Monthly Issuance,1993-07-17,Savings account,,
4329,1,Monthly Issuance,1993-07-16,NRI account,,
4330,47,Monthly Issuance,1993-07-16,Savings account,,
4332,74,Monthly Issuance,1993-07-16,NRI account,,
4336,2,Monthly Issuance,1993-07-16,Salary account,,
4337,29,Monthly Issuance,1993-07-16,Salary account,,
4342,74,Monthly Issuance,1993-07-15,Salary account,,
4343,31,Monthly Issuance,1993-07-15,Salary account,,
4346,25,Monthly Issuance,1993-07-14,NRI account,,
4347,1,Monthly Issuance,1993-07-14,Savings account,,
4349,74,Monthly Issuance,1993-07-14,Savings account,,
4350,63,Monthly Issuance,1993-07-13,NRI account,,
4352,2,Monthly Issuance,1993-07-13,NRI account,,
4354,38,Monthly Issuance,1993-07-13,NRI account,,
4355,31,Monthly Issuance,1993-07-12,NRI account,,
4356,47,Monthly Issuance,1993-07-12,Savings account,,
4358,5,Monthly Issuance,1993-07-11,NRI account,,
4361,69,Monthly Issuance,1993-07-11,Savings account,,
4368,1,Monthly Issuance,1993-07-11,Savings account,,
4375,39,Monthly Issuance,1993-07-11,Savings account,,
4377,28,Monthly Issuance,1993-07-10,Savings account,,
4379,44,Monthly Issuance,1993-07-10,NRI account,,
4383,73,Monthly Issuance,1993-07-09,NRI account,,
4385,23,Monthly Issuance,1993-07-09,Savings account,,
4386,51,Weekly Issuance,1993-07-09,Salary account,,
4389,77,Monthly Issuance,1993-07-09,NRI account,,
4405,41,Monthly Issuance,1993-07-08,Salary account,,
4408,71,Weekly Issuance,1993-07-08,Salary account,,
4413,74,Weekly Issuance,1993-07-08,Salary account,,
4414,24,Monthly Issuance,1993-07-08,Salary account,,
4415,73,Monthly Issuance,1993-07-07,NRI account,,
4416,14,Monthly Issuance,1993-07-07,Savings account,,
4418,66,Monthly Issuance,1993-07-07,Savings account,,
4423,39,Monthly Issuance,1993-07-07,NRI account,,
4424,48,Monthly Issuance,1993-07-07,Savings account,,
4427,32,Monthly Issuance,1993-07-07,Salary account,,
4434,41,Monthly Issuance,1993-07-06,Savings account,,
4437,40,Monthly Issuance,1993-07-06,Savings account,,
4438,48,Monthly Issuance,1993-07-06,Salary account,,
4439,30,Monthly Issuance,1993-07-05,Savings account,,
4442,54,Monthly Issuance,1993-07-05,NRI account,,
4445,47,Monthly Issuance,1993-07-05,Savings account,,
4447,62,Monthly Issuance,1993-07-05,Salary account,,
4448,60,Monthly Issuance,1993-07-05,Salary account,,
4454,63,Monthly Issuance,1993-07-04,NRI account,,
4456,14,Monthly Issuance,1993-07-04,Savings account,,
4458,60,Monthly Issuance,1993-07-04,NRI account,,
4462,73,Weekly Issuance,1993-07-03,NRI account,,
4463,67,Monthly Issuance,1993-07-03,Salary account,,
4467,17,Weekly Issuance,1993-07-03,Salary account,,
4470,16,Monthly Issuance,1993-07-02,Savings account,,
4471,4,Weekly Issuance,1993-07-02,NRI account,,
4473,45,Monthly Issuance,1993-07-02,Salary account,,
4475,72,Monthly Issuance,1993-07-01,NRI account,,
4476,24,Monthly Issuance,1993-07-01,Salary account,,
4478,70,Monthly Issuance,1993-07-01,Savings account,,
4480,58,Monthly Issuance,1993-07-01,Salary account,,
4484,54,Monthly Issuance,1993-07-01,Savings account,,
4488,33,Monthly Issuance,1993-06-29,Savings account,,
4493,61,Issuance After a Transaction ,1993-06-29,Salary account,,
4503,50,Monthly Issuance,1993-06-29,NRI account,,
4511,33,Monthly Issuance,1993-06-28,Savings account,,
4514,69,Monthly Issuance,1993-06-27,Savings account,,
4519,8,Monthly Issuance,1993-06-27,Salary account,,
4526,63,Monthly Issuance,1993-06-27,Salary account,,
4527,9,Monthly Issuance,1993-06-26,NRI account,,
4533,68,Monthly Issuance,1993-06-26,NRI account,,
4534,63,Monthly Issuance,1993-06-25,Savings account,,
4537,53,Weekly Issuance,1993-06-25,NRI account,,
4538,70,Monthly Issuance,1993-06-24,Savings account,,
4543,33,Monthly Issuance,1993-06-24,Salary account,,
4550,56,Monthly Issuance,1993-06-24,Salary account,,
4576,27,Monthly Issuance,1993-06-23,Savings account,,
4580,9,Monthly Issuance,1993-06-23,Salary account,,
4585,27,Monthly Issuance,1993-06-23,Salary account,,
4588,12,Monthly Issuance,1993-06-23,Salary account,,
4589,4,Monthly Issuance,1993-06-22,Savings account,,
4596,74,Monthly Issuance,1993-06-22,Salary account,,
4616,1,Monthly Issuance,1993-06-21,Salary account,,
4618,3,Monthly Issuance,1993-06-21,Salary account,,
4626,9,Monthly Issuance,1993-06-21,Salary account,,
4631,77,Issuance After a Transaction ,1993-06-21,NRI account,,
4650,4,Monthly Issuance,1993-06-21,NRI account,,
4659,56,Monthly Issuance,1993-06-20,Salary account,,
4660,63,Monthly Issuance,1993-06-20,Savings account,,
4681,70,Monthly Issuance,1993-06-20,NRI account,,
4715,8,Monthly Issuance,1993-06-19,Savings account,,
4725,73,Monthly Issuance,1993-06-18,NRI account,,
4727,2,Monthly Issuance,1993-06-18,Savings account,,
4729,66,Monthly Issuance,1993-06-17,Salary account,,
4743,64,Monthly Issuance,1993-06-16,Salary account,,
4746,54,Monthly Issuance,1993-06-16,NRI account,,
4753,1,Monthly Issuance,1993-06-16,Savings account,,
4768,39,Monthly Issuance,1993-06-16,Salary account,,
4774,66,Monthly Issuance,1993-06-15,NRI account,,
4784,46,Monthly Issuance,1993-06-15,NRI account,,
4794,72,Monthly Issuance,1993-06-15,Savings account,,
4803,26,Monthly Issuance,1993-06-14,Savings account,,
4825,15,Monthly Issuance,1993-06-14,Salary account,,
4851,52,Monthly Issuance,1993-06-14,Savings account,,
4852,47,Monthly Issuance,1993-06-12,Savings account,,
4858,67,Monthly Issuance,1993-06-12,NRI account,,
4863,5,Monthly Issuance,1993-06-12,Salary account,,
4894,14,Monthly Issuance,1993-06-11,NRI account,,
4907,42,Monthly Issuance,1993-06-11,NRI account,,
4937,12,Monthly Issuance,1993-06-11,NRI account,,
4948,43,Monthly Issuance,1993-06-11,Savings account,,
4949,33,Monthly Issuance,1993-06-11,Savings account,,
4969,60,Weekly Issuance,1993-06-10,NRI account,,
4981,54,Monthly Issuance,1993-06-09,Savings account,,
4994,1,Weekly Issuance,1993-06-09,Savings account,,
4995,20,Weekly Issuance,1993-06-09,Salary account,,
4999,1,Monthly Issuance,1993-06-08,NRI account,,
5001,53,Monthly Issuance,1993-06-08,NRI account,,
5011,31,Monthly Issuance,1993-06-08,NRI account,,
5024,70,Monthly Issuance,1993-06-08,NRI account,,
5033,54,Monthly Issuance,1993-06-08,Salary account,,
5063,43,Monthly Issuance,1993-06-08,Salary account,,
5065,66,Monthly Issuance,1993-06-08,Salary account,,
5066,13,Weekly Issuance,1993-06-08,Savings account,,
5072,6,Monthly Issuance,1993-06-08,NRI account,,
5092,74,Monthly Issuance,1993-06-08,Salary account,,
5118,72,Monthly Issuance,1993-06-07,Salary account,,
5120,1,Monthly Issuance,1993-06-07,Salary account,,
5125,1,Monthly Issuance,1993-06-07,Salary account,,
5126,58,Monthly Issuance,1993-06-07,Savings account,,
5129,68,Monthly Issuance,1993-06-07,Savings account,,
5133,68,Weekly Issuance,1993-06-06,Salary account,,
5164,5,Monthly Issuance,1993-06-06,Savings account,,
5180,54,Monthly Issuance,1993-06-06,Salary account,,
5181,75,Monthly Issuance,1993-06-05,Savings account,,
5194,1,Issuance After a Transaction ,1993-06-05,NRI account,,
5196,13,Weekly Issuance,1993-06-05,Salary account,,
5213,1,Monthly Issuance,1993-06-05,Salary account,,
5215,55,Monthly Issuance,1993-06-04,Savings account,,
5228,77,Issuance After a Transaction ,1993-06-04,Savings account,,
5250,8,Weekly Issuance,1993-06-04,NRI account,,
5256,72,Issuance After a Transaction ,1993-06-03,NRI account,,
5263,64,Monthly Issuance,1993-06-03,NRI account,,
5267,4,Monthly Issuance,1993-06-02,Salary account,,
5269,49,Monthly Issuance,1993-06-02,Savings account,,
5270,44,Monthly Issuance,1993-06-02,NRI account,,
5283,15,Monthly Issuance,1993-06-02,Savings account,,
5290,34,Monthly Issuance,1993-06-02,Salary account,,
5305,47,Monthly Issuance,1993-06-01,Salary account,,
5313,40,Monthly Issuance,1993-06-01,Salary account,,
5317,28,Monthly Issuance,1993-05-30,NRI account,,
5343,64,Monthly Issuance,1993-05-29,Savings account,,
5357,70,Monthly Issuance,1993-05-29,NRI account,,
5358,4,Monthly Issuance,1993-05-29,Salary account,,
5362,76,Weekly Issuance,1993-05-28,Salary account,,
5366,70,Monthly Issuance,1993-05-27,Savings account,,
5369,54,Monthly Issuance,1993-05-27,Savings account,,
5372,48,Monthly Issuance,1993-05-26,Savings account,,
5385,44,Weekly Issuance,1993-05-26,Salary account,,
5387,1,Monthly Issuance,1993-05-26,Salary account,,
5395,47,Monthly Issuance,1993-05-25,Salary account,,
5422,66,Monthly Issuance,1993-05-25,NRI account,,
5423,15,Monthly Issuance,1993-05-25,Salary account,,
5428,24,Monthly Issuance,1993-05-25,Savings account,,
5429,71,Monthly Issuance,1993-05-25,Savings account,,
5442,34,Monthly Issuance,1993-05-24,Salary account,,
5445,72,Monthly Issuance,1993-05-24,Savings account,,
5472,1,Monthly Issuance,1993-05-23,NRI account,,
5477,57,Monthly Issuance,1993-05-23,NRI account,,
5481,52,Monthly Issuance,1993-05-23,Savings account,,
5483,13,Monthly Issuance,1993-05-23,NRI account,,
5505,1,Monthly Issuance,1993-05-23,Savings account,,
5541,43,Monthly Issuance,1993-05-22,NRI account,,
5546,43,Monthly Issuance,1993-05-22,Savings account,,
5572,15,Monthly Issuance,1993-05-22,Salary account,,
5574,13,Weekly Issuance,1993-05-22,NRI account,,
5591,9,Monthly Issuance,1993-05-21,Savings account,,
5593,15,Monthly Issuance,1993-05-20,NRI account,,
5602,19,Issuance After a Transaction ,1993-05-20,Salary account,,
5622,70,Monthly Issuance,1993-05-20,NRI account,,
5628,61,Monthly Issuance,1993-05-20,Salary account,,
5632,5,Weekly Issuance,1993-05-20,NRI account,,
5648,59,Monthly Issuance,1993-05-19,Salary account,,
5650,10,Issuance After a Transaction ,1993-05-19,NRI account,,
5661,53,Monthly Issuance,1993-05-19,Savings account,,
5692,66,Monthly Issuance,1993-05-18,Savings account,,
5698,1,Monthly Issuance,1993-05-18,NRI account,,
5700,42,Monthly Issuance,1993-05-18,Salary account,,
5708,64,Weekly Issuance,1993-05-18,NRI account,,
5724,14,Issuance After a Transaction ,1993-05-17,Savings account,,
5726,17,Issuance After a Transaction ,1993-05-17,Savings account,,
5735,52,Monthly Issuance,1993-05-17,NRI account,,
5740,43,Monthly Issuance,1993-05-17,NRI account,,
5742,74,Issuance After a Transaction ,1993-05-17,Savings account,,
5758,44,Monthly Issuance,1993-05-16,NRI account,,
5767,72,Monthly Issuance,1993-05-16,Savings account,,
5774,1,Monthly Issuance,1993-05-15,Salary account,,
